date,IVV,SPY,VOO,VTI,USDT-USD,ETH,BTC,QQQ
2017-11-29,265.44000244140625,263.6300048828125,242.17999267578125,135.7899932861328,1.048449993133545,513.0,11447.09553169,156.4499969482422
2017-11-30,267.8699951171875,266.04998779296875,244.3999938964844,136.9199981689453,1.0286699533462524,455.83342406,10570.10000001,155.4499969482422
2017-12-01,267.1400146484375,265.3099975585937,243.7100067138672,136.5,1.0192099809646606,464.79099997,10829.585001,155.24000549316406
2017-12-04,268.6499938964844,266.79998779296875,245.07000732421875,137.3800048828125,1.014050006866455,470.94975999,11600.0,155.6300048828125
2017-12-05,266.9700012207031,265.1499938964844,243.5800018310547,136.3300018310547,1.008370041847229,467.33039093,11867.0,154.5500030517578
2017-12-06,265.54998779296875,263.7300109863281,242.25999450683597,135.4600067138672,1.0200400352478027,456.0,13666.0,153.74000549316406
2017-12-07,266.239990234375,264.42999267578125,242.91000366210935,135.94000244140625,1.076949954032898,427.08028579,16672.0,154.4600067138672
2017-12-08,267.3699951171875,265.5199890136719,243.9199981689453,136.52000427246094,1.0576599836349487,453.40075038,17200.0,155.52999877929688
2017-12-11,268.2300109863281,266.3800048828125,244.7100067138672,136.8300018310547,1.0296299457550049,508.99999999,17450.0,155.9499969482422
2017-12-12,269.1700134277344,267.32000732421875,245.5800018310547,137.25,1.0816700458526611,629.5,16980.0,156.14999389648438
2017-12-13,269.4100036621094,267.5599975585937,245.8000030517578,137.42999267578125,1.0880000591278076,700.0,16530.000001,156.49000549316406
2017-12-14,269.07000732421875,267.2200012207031,245.47999572753903,137.24000549316406,1.051419973373413,733.2144435,16668.00000001,156.66000366210938
2017-12-15,270.25,267.0400085449219,246.5500030517578,137.8300018310547,1.0187300443649292,697.0,18000.0,157.82000732421875
2017-12-18,271.8399963378906,268.6000061035156,248.00999450683597,138.67999267578125,1.0183000564575195,797.0,19200.0,158.77000427246094
2017-12-19,270.4800109863281,268.5299987792969,247.9499969482422,138.72000122070312,1.0339699983596802,865.00000003,19000.0,158.5
2017-12-20,270.29998779296875,268.3299865722656,247.7700042724609,138.5500030517578,1.019189953804016,829.1246403,17835.00000003,158.27999877929688
2017-12-21,270.3399963378906,268.3900146484375,247.80999755859372,137.92999267578125,1.040410041809082,842.0,17375.98798753,158.25
2017-12-22,269.6000061035156,267.6400146484375,247.1300048828125,137.86000061035156,1.0590900182724,784.77839994,15519.79447536,157.42999267578125
2017-12-26,269.3800048828125,267.44000244140625,245.7100067138672,137.52000427246094,1.0173200368881226,749.89,16050.65549987,156.72000122070312
2017-12-27,269.67999267578125,267.7300109863281,246.0200042724609,137.72000122070312,1.014840006828308,765.0,16500.90800028,156.9600067138672
2017-12-28,269.8800048828125,267.9200134277344,246.2100067138672,137.80999755859375,1.0330599546432495,739.89999891,15464.07930619,157.07000732421875
2017-12-29,270.5,268.54998779296875,246.7700042724609,138.10000610351562,1.0151900053024292,754.11111111,15100.0,156.89999389648438
2018-01-02,270.8500061035156,268.8099975585937,247.08999633789065,138.22999572753906,1.0098799467086792,886.34842941,15325.0,158.52999877929688
2018-01-03,272.6300048828125,270.6400146484375,248.6999969482422,139.10000610351562,1.0232800245285034,950.00000003,15440.725015,160.1699981689453
2018-01-04,274.1700134277344,272.1600036621094,250.1199951171875,139.80999755859375,1.0161800384521484,999.0,15400.00000004,160.7899932861328
2018-01-05,275.5599975585937,273.5599975585937,251.3999938964844,140.44000244140625,1.005010008811951,1023.0,17108.0,162.02999877929688
2018-01-08,276.1099853515625,274.1000061035156,251.8800048828125,140.77000427246094,1.0423599481582642,1227.0,16277.49999996,162.6300048828125
2018-01-09,277.25,275.25,252.94000244140625,141.30999755859375,1.014299988746643,1299.0,15427.83421139,163.0399932861328
2018-01-10,276.44000244140625,274.4200134277344,252.1699981689453,140.85000610351562,1.0138200521469116,1385.0,15000.00000006,162.2100067138672
2018-01-11,278.1300048828125,276.1199951171875,253.72999572753903,141.9199981689453,1.0235199928283691,1335.00001006,14931.00000004,163.3000030517578
2018-01-12,280.1499938964844,278.1099853515625,255.55999755859372,142.85000610351562,1.0190999507904053,1285.0,14119.63214537,164.66000366210938
2018-01-16,282.1499938964844,280.0899963378906,257.3999938964844,143.82000732421875,1.0464500188827517,1278.18144343,13589.88232828,166.4199981689453
2018-01-17,282.1099853515625,280.04998779296875,257.3500061035156,143.63999938964844,1.069890022277832,1090.1676815,11800.0,166.0399932861328
2018-01-18,282.010009765625,279.9599914550781,257.2699890136719,143.5800018310547,1.0398999452590942,1083.35148205,11900.0,166.1999969482422
2018-01-19,282.489990234375,280.4100036621094,257.69000244140625,143.92999267578125,1.0422199964523315,1074.0,11750.0,166.61000061035156
2018-01-22,284.760009765625,282.69000244140625,259.7799987792969,145.05999755859375,1.0193099975585938,1084.66763785,11896.06346557,168.1199951171875
2018-01-23,285.70001220703125,283.6199951171875,260.6300048828125,145.57000732421875,1.0195300579071045,1021.49211202,11400.0,169.66000366210938
2018-01-24,286.79998779296875,284.70001220703125,261.6300048828125,146.11000061035156,1.0306999683380127,1068.74715122,11516.79592154,170.24000549316406
2018-01-25,286.3500061035156,284.2699890136719,261.2200012207031,145.83999633789062,1.0127400159835815,1104.77745834,11722.64501562,169.6300048828125
2018-01-26,288.69000244140625,286.6300048828125,263.3699951171875,146.8699951171875,1.0215400457382202,1077.3443645,11635.62260994,170.9499969482422
2018-01-29,288.54998779296875,286.42999267578125,263.25,146.82000732421875,1.001579999923706,1259.7,12000.0,170.91000366210938
2018-01-30,285.3800048828125,284.739990234375,260.3500061035156,145.14999389648438,1.0123800039291382,1180.0,11271.32887049,169.4199981689453
2018-01-31,285.3999938964844,283.29998779296875,260.3800048828125,145.24000549316406,1.0025999546051023,1130.31046565,10424.62688464,169.99000549316406
2018-02-01,285.1600036621094,283.0599975585937,260.1199951171875,145.02000427246094,1.0116100311279297,1162.48296447,10367.78412393,169.72999572753906
2018-02-02,282.2900085449219,280.2300109863281,257.5,143.67999267578125,1.020230054855347,1040.49083415,9211.44851783,167.6999969482422
2018-02-05,277.8599853515625,275.8500061035156,253.47000122070312,141.39999389648438,1.0162800550460815,858.74914896,8369.99999998,165.75
2018-02-06,271.6400146484375,269.70001220703125,247.80999755859372,138.24000549316406,1.020169973373413,807.48143447,7921.69007689,162.50999450683594
2018-02-07,274.3599853515625,272.3599853515625,250.27999877929688,139.55999755859375,1.0198899507522583,865.00000002,8640.0,163.5500030517578
2018-02-08,270.1199951171875,268.1700134277344,246.42999267578125,137.8000030517578,1.0340299606323242,847.87748847,8700.09999999,160.8000030517578
2018-02-09,265.5400085449219,263.6099853515625,242.1999969482422,135.2100067138672,1.0481799840927124,882.22317636,8744.99999999,157.24000549316406
2018-02-12,268.92999267578125,267.010009765625,245.32000732421875,136.85000610351562,1.0079599618911743,876.99999999,9000.0,159.9499969482422
2018-02-13,268.5599975585937,266.6199951171875,245.0,136.6999969482422,1.0086499452590942,870.6779528,8943.49999999,160.00999450683594
2018-02-14,271.9800109863281,270.0,248.1199951171875,138.5500030517578,1.006809949874878,923.86665218,9485.88887924,162.92999267578125
2018-02-15,275.0299987792969,273.0400085449219,250.97000122070312,140.0500030517578,1.0192099809646606,945.19999999,10198.5,165.6999969482422
2018-02-16,277.3599853515625,275.32000732421875,253.0,141.22999572753906,1.0100200176239014,945.69999999,10279.99999999,166.75999450683594
2018-02-20,275.69000244140625,273.6700134277344,251.50999450683597,140.44000244140625,1.0096100568771362,959.311,11777.0,166.67999267578125
2018-02-21,276.7300109863281,274.7200012207031,252.44000244140625,140.9600067138672,1.010390043258667,905.43215802,11272.56700835,167.72000122070312
2018-02-22,275.07000732421875,273.04998779296875,250.8999938964844,140.08999633789062,1.0107500553131104,869.99999999,10912.0,166.4199981689453
2018-02-23,276.739990234375,274.7099914550781,252.4900054931641,140.86000061035156,1.009660005569458,882.5955332,10405.49959884,168.1699981689453
2018-02-26,280.0599975585937,278.010009765625,255.5,142.41000366210938,1.0095200538635254,879.0,10455.0,170.39999389648438
2018-02-27,281.0299987792969,278.9200134277344,256.3399963378906,142.86000061035156,1.008470058441162,895.0,10879.0,170.72999572753906
2018-02-28,278.2300109863281,276.19000244140625,253.82000732421875,141.39999389648438,1.0070500373840332,889.0,11074.0,169.8000030517578
2018-03-01,275.1700134277344,273.1700134277344,251.02999877929688,139.8800048828125,1.00518000125885,881.0,11080.0,168.07000732421875
2018-03-02,271.7099914550781,269.7200012207031,247.8600006103516,138.50999450683594,1.0055999755859375,876.20334063,11193.00000028,166.27999877929688
2018-03-05,274.9100036621094,272.8900146484375,250.7899932861328,140.14999389648438,1.001719951629639,870.45839999,11700.0,168.25999450683594
2018-03-06,275.4200134277344,273.3900146484375,251.25,140.61000061035156,1.0059599876403809,852.1808,11434.99999889,169.11000061035156
2018-03-07,275.19000244140625,273.17999267578125,251.07000732421875,140.61000061035156,1.0241199731826782,825.16600008,10893.75963244,169.07000732421875
2018-03-08,276.260009765625,274.239990234375,252.0200042724609,141.02999877929688,1.0113400220870972,772.8521,10109.77083479,169.97999572753906
2018-03-09,280.9200134277344,278.8699951171875,256.260009765625,143.3000030517578,1.0134899616241455,728.03500003,9410.56138943,173.16000366210938
2018-03-12,282.0,279.9100036621094,257.25,143.85000610351562,1.014080047607422,740.0,9900.00000191,174.47999572753906
2018-03-13,282.5,280.4100036621094,257.7099914550781,144.13999938964844,1.0120899677276611,714.22379998,9478.99999999,175.2100067138672
2018-03-14,280.1000061035156,278.0199890136719,255.50999450683597,142.99000549316406,1.0203299522399902,703.4132,9350.0,172.74000549316406
2018-03-15,278.6600036621094,276.6099853515625,254.2100067138672,142.22000122070312,1.0119199752807615,620.85282135,8437.0,172.52999877929688
2018-03-16,278.5299987792969,275.3900146484375,254.0800018310547,142.19000244140625,1.0115100145339966,624.51012859,8589.58559982,172.1999969482422
2018-03-19,276.5,274.3999938964844,252.25999450683597,141.39999389648438,1.0208200216293335,559.7334478,8698.0,169.22000122070312
2018-03-20,274.760009765625,271.6700134277344,250.66000366210935,140.4199981689453,1.0063300132751465,566.99999999,9039.68000007,168.0399932861328
2018-03-21,276.3999938964844,273.2699890136719,252.1199951171875,141.24000549316406,1.0090099573135376,590.48222416,9176.43934596,168.75999450683594
2018-03-22,270.7300109863281,268.8699951171875,248.0800018310547,138.61000061035156,1.01118004322052,578.00000008,9106.26756362,165.77000427246094
2018-03-23,266.3500061035156,264.5400085449219,244.08999633789065,136.44000244140625,1.0086100101470947,543.32628872,8907.7,163.3000030517578
2018-03-26,267.239990234375,265.42999267578125,243.80999755859372,136.72999572753906,1.0130800008773804,526.1081013,8497.96079172,164.60000610351562
2018-03-27,268.5899963378906,266.7699890136719,245.0399932861328,137.30999755859375,1.0129200220108032,491.99999994,8200.0,165.6199951171875
2018-03-28,264.44000244140625,262.6400146484375,241.22000122070312,135.19000244140625,1.0099899768829346,464.99900001,8100.1,159.77999877929688
2018-03-29,267.04998779296875,265.260009765625,243.6100006103516,136.58999633789062,1.011019945144653,448.99466363,7966.5132066,161.7100067138672
2018-04-02,264.92999267578125,263.1300048828125,241.6999969482422,135.57000732421875,1.00724995136261,394.34423315,7131.61946349,159.74000549316406
2018-04-03,263.0400085449219,261.3099975585937,240.0,134.5399932861328,1.007040023803711,418.362,7505.45,157.9199981689453
2018-04-04,266.1700134277344,264.3599853515625,242.80999755859372,136.10000610351562,1.0145200490951538,416.99999999,7414.66693777,160.22999572753906
2018-04-05,268.4200134277344,266.6400146484375,244.88999938964844,137.22999572753906,1.0097600221633911,387.99999998,6910.00000001,161.5800018310547
2018-04-06,266.94000244140625,265.1099853515625,243.50999450683597,136.5399932861328,1.0110100507736206,385.0,6847.59216377,160.4600067138672
2018-04-09,266.6400146484375,264.8399963378906,243.25,136.3000030517578,1.0089000463485718,430.92667062,7184.0,160.8800048828125
2018-04-10,267.8599853515625,266.0400085449219,244.3800048828125,136.97000122070312,1.0037100315093994,418.3,6881.87332722,161.72999572753906
2018-04-11,267.42999267578125,265.6400146484375,243.9900054931641,136.8300018310547,1.0023900270462036,433.71249998,6979.11765561,162.0
2018-04-12,268.82000732421875,267.0,245.25,137.52999877929688,1.0205899477005005,498.0,8028.0,162.77000427246094
2018-04-13,269.3599853515625,267.5400085449219,245.83999633789065,137.75,1.0098899602890017,529.18897041,8230.0,163.25999450683594
2018-04-16,270.0299987792969,268.20001220703125,246.3500061035156,138.14999389648438,1.0102699995040894,537.99999997,8404.0,163.19000244140625
2018-04-17,272.7300109863281,270.8699951171875,248.80999755859372,139.52999877929688,1.0062799453735352,521.4910574,8168.57040884,166.4600067138672
2018-04-18,273.1400146484375,271.29998779296875,249.22000122070312,139.85000610351562,1.0085300207138062,527.33169919,8234.0,167.0
2018-04-19,271.7099914550781,269.8800048828125,247.88999938964844,139.17999267578125,1.0028400421142578,570.14950414,8296.99999997,165.99000549316406
2018-04-20,270.8900146484375,269.0599975585937,247.1300048828125,138.6699981689453,1.0049099922180176,621.50787818,8920.90530616,164.61000061035156
2018-04-23,269.7200012207031,267.8900146484375,246.0800018310547,138.16000366210938,1.0039900541305542,647.99999999,8990.0,163.72999572753906
2018-04-24,269.79998779296875,267.9800109863281,246.1199951171875,138.19000244140625,1.007449984550476,713.33616717,9729.87993246,162.91000366210938
2018-04-25,265.9200134277344,264.1300048828125,242.6300048828125,136.25,1.01705002784729,705.26975563,9754.97802829,159.30999755859375
2018-04-26,269.0599975585937,267.25,245.47000122070312,137.67999267578125,1.009160041809082,665.69045131,9299.0,162.52999877929688
2018-04-27,269.17999267578125,267.3399963378906,245.57000732421875,137.74000549316406,1.0084799528121948,686.09999998,9386.0,164.41000366210938
2018-04-30,269.70001220703125,267.8900146484375,246.0500030517578,137.99000549316406,1.0128300189971924,694.91499642,9454.0,163.47999572753906
2018-05-01,266.9200134277344,265.1000061035156,243.5200042724609,136.60000610351562,1.0120099782943726,675.3928306,9235.38,162.8000030517578
2018-05-02,267.4800109863281,265.67999267578125,244.0200042724609,136.97000122070312,1.004649996757507,692.00284752,9279.99999996,163.57000732421875
2018-05-03,265.1499938964844,263.3599853515625,241.8999938964844,135.8000030517578,1.005270004272461,790.32581766,9822.51833374,162.39999389648438
2018-05-04,268.6000061035156,266.7900085449219,245.05999755859372,137.55999755859375,1.005810022354126,809.99999999,9820.0,165.25
2018-05-07,269.8399963378906,268.0199890136719,246.19000244140625,138.30999755859375,1.0069299936294556,799.23464685,9689.889576,166.77999877929688
2018-05-08,269.1300048828125,267.3299865722656,245.52999877929688,138.00999450683594,1.0082800388336182,775.94111341,9474.0,166.42999267578125
2018-05-09,271.7200012207031,269.8699951171875,247.8999938964844,139.27000427246094,1.0069899559020996,761.0,9376.0,168.0
2018-05-10,274.2699890136719,272.3900146484375,250.1999969482422,140.5399932861328,1.0111299753189087,769.99999999,9402.37950456,169.74000549316406
2018-05-11,275.0400085449219,273.1499938964844,250.9199981689453,140.8699951171875,1.0136300325393677,737.3985993,9026.92553121,169.86000061035156
2018-05-14,275.94000244140625,274.0799865722656,251.75999450683597,141.3000030517578,1.0110700130462646,743.258,8882.0,170.82000732421875
2018-05-15,273.5,271.6099853515625,249.5200042724609,140.11000061035156,1.0130200386047363,739.49999989,8866.86022463,168.5
2018-05-16,274.6199951171875,272.760009765625,250.5399932861328,140.75999450683594,1.0134299993515017,713.09339008,8484.70466449,169.3699951171875
2018-05-17,275.1199951171875,273.2300109863281,250.9900054931641,141.0399932861328,1.007699966430664,718.8354,8471.74999999,169.61000061035156
2018-05-18,273.9200134277344,272.0299987792969,249.8500061035156,140.50999450683594,1.004349946975708,696.57737101,8265.0,168.25999450683594
2018-05-21,275.8699951171875,273.9800109863281,251.67999267578125,141.52999877929688,1.007539987564087,722.0,8580.0,169.5
2018-05-22,276.1700134277344,274.25,251.94000244140625,141.66000366210938,1.0064899921417236,698.99516793,8400.0,169.4499969482422
2018-05-23,275.29998779296875,273.3900146484375,251.1499938964844,141.10000610351562,1.0139199495315552,649.88651341,8033.00182348,169.6199951171875
2018-05-24,275.1199951171875,273.2200012207031,251.0,141.05999755859375,1.0124900341033936,609.9999999,7720.56403461,169.85000610351562
2018-05-25,274.760009765625,272.8599853515625,250.63999938964844,140.91000366210938,1.0140000581741333,616.21151776,7647.56598436,170.3300018310547
2018-05-29,273.0299987792969,271.1700134277344,249.0800018310547,140.16000366210938,1.009809970855713,572.37957468,7531.00388855,169.9199981689453
2018-05-30,274.989990234375,273.1099853515625,250.8800048828125,141.30999755859375,1.0098199844360352,585.86124999,7556.23433461,170.47999572753906
2018-05-31,274.3500061035156,272.489990234375,250.3000030517578,140.9499969482422,1.0074800252914429,586.7685182,7599.0,171.1999969482422
2018-06-01,275.8500061035156,273.94000244140625,251.6499938964844,141.64999389648438,1.0086499452590942,589.99205845,7600.0,172.83999633789062
2018-06-04,277.1000061035156,275.19000244140625,252.8000030517578,142.25999450683594,1.0068000555038452,625.08386452,7757.55,174.33999633789062
2018-06-05,277.45001220703125,275.5299987792969,253.1300048828125,142.52000427246094,1.0114599466323853,615.0,7658.22046665,175.1300048828125
2018-06-06,279.4700012207031,277.5199890136719,254.9600067138672,143.6300048828125,1.0126099586486816,611.97417869,7689.24681964,175.88999938964844
2018-06-07,280.239990234375,278.2799987792969,255.6999969482422,144.0,1.0057300329208374,617.69893514,7750.0,175.92999267578125
2018-06-08,280.17999267578125,278.25,255.6199951171875,143.94000244140625,1.008389949798584,608.83499691,7701.18704458,174.8800048828125
2018-06-11,281.3299865722656,279.3699951171875,256.6700134277344,144.47000122070312,1.010290026664734,535.6777548,6955.68849993,175.33999633789062
2018-06-12,281.2900085449219,279.3299865722656,256.6300048828125,144.61000061035156,1.0190900564193726,539.0,6883.89999914,176.0
2018-06-13,281.44000244140625,279.4800109863281,256.7699890136719,144.66000366210938,1.0257699489593506,502.83764576,6614.80741578,177.13999938964844
2018-06-14,281.2799987792969,279.3299865722656,256.6199951171875,144.57000732421875,1.0119600296020508,526.15517594,6703.09894302,177.88999938964844
2018-06-15,280.70001220703125,277.510009765625,256.07000732421875,144.3300018310547,1.013159990310669,521.04576757,6655.80953363,177.3300018310547
2018-06-18,279.9100036621094,276.70001220703125,255.3600006103516,144.05999755859375,1.01118004322052,524.458,6799.0,176.64999389648438
2018-06-19,278.92999267578125,275.75,254.4600067138672,143.6199951171875,1.0063400268554688,548.0,6833.0,176.0399932861328
2018-06-20,279.9100036621094,276.7200012207031,255.3699951171875,144.19000244140625,1.010210037231445,541.14849142,6807.06370614,177.97999572753906
2018-06-21,279.1499938964844,275.9800109863281,254.6699981689453,143.85000610351562,1.0059800148010254,544.73326569,6789.78706472,177.8800048828125
2018-06-22,278.9599914550781,275.7900085449219,254.5200042724609,143.0800018310547,1.0263700485229492,526.45767656,6730.02540511,176.3699951171875
2018-06-25,276.760009765625,273.6199951171875,252.50999450683597,141.99000549316406,1.0089099407196045,474.0,6339.0,173.99000549316406
2018-06-26,274.3999938964844,272.5599975585937,251.52999877929688,141.25,1.0096399784088137,461.87895787,6264.02000026,173.05999755859375
2018-06-27,275.7099914550781,273.8699951171875,252.72999572753903,141.88999938964844,1.0062099695205688,446.0,6185.0639698,173.5800018310547
2018-06-28,273.6099853515625,271.75,249.6000061035156,140.69000244140625,1.0044000148773191,443.36835822,6165.28461488,171.77000427246094
2018-06-29,275.5400085449219,273.6600036621094,251.3600006103516,141.66000366210938,1.0117000341415403,441.81568141,6300.0,172.9199981689453
2018-07-02,273.94000244140625,272.0400085449219,249.88999938964844,140.8800048828125,1.0027400255203247,482.09999999,6795.8308,172.85000610351562
2018-07-03,274.8599853515625,272.9800109863281,250.75999450683597,141.47000122070312,1.0036799907684326,486.99999999,6674.9293,173.4499969482422
2018-07-05,275.07000732421875,273.17999267578125,250.94000244140625,141.6199951171875,1.0111299753189087,479.2854213,6697.97359292,173.05999755859375
2018-07-06,277.739990234375,275.8399963378906,253.38999938964844,143.0,1.011240005493164,474.69358027,6635.5,175.74000549316406
2018-07-09,279.8599853515625,277.9599914550781,255.32000732421875,144.11000061035156,1.0141799449920654,488.30291064,6800.122952,177.22999572753906
2018-07-10,280.95001220703125,279.010009765625,256.29998779296875,144.61000061035156,1.0116000175476074,473.20292734,6682.2281419,177.72000122070312
2018-07-11,279.9700012207031,278.0400085449219,255.41000366210935,144.10000610351562,1.01078999042511,447.47402724,6406.06879997,177.07000732421875
2018-07-12,281.3599853515625,279.42999267578125,256.6600036621094,144.66000366210938,1.0076099634170532,445.238,6377.0,179.4600067138672
2018-07-13,281.8900146484375,279.92999267578125,257.1600036621094,144.97999572753906,1.0100300312042236,441.74946925,6349.0,179.89999389648438
2018-07-16,281.739990234375,279.79998779296875,257.010009765625,144.83999633789062,1.0021799802780151,480.19299999,6744.98365423,179.9499969482422
2018-07-17,282.8699951171875,280.9100036621094,258.0599975585937,145.3300018310547,1.0058399438858032,511.09875875,7450.06703767,180.6499938964844
2018-07-18,283.1499938964844,281.17999267578125,258.32000732421875,145.5,1.0053199529647827,514.80000001,7589.6158,180.44000244140625
2018-07-19,282.69000244140625,280.739990234375,257.8999938964844,145.4199981689453,1.0041699409484863,484.15382566,7564.99999999,179.8800048828125
2018-07-20,282.42999267578125,280.4800109863281,257.6499938964844,145.24000549316406,1.0071699619293213,470.57629364,7689.6158,180.1699981689453
2018-07-23,282.3999938964844,280.42999267578125,257.6099853515625,145.16000366210938,1.000830054283142,469.281909,7800.0,179.63999938964844
2018-07-24,284.5299987792969,282.5599975585937,259.57000732421875,146.08999633789062,1.000730037689209,484.00000197,8480.00000001,182.0500030517578
2018-07-25,286.3800048828125,284.3699951171875,261.25,146.6699981689453,1.0020699501037598,484.75,8483.406,182.92999267578125
2018-07-26,286.1099853515625,284.1099853515625,261.010009765625,146.74000549316406,1.003749966621399,485.0,8314.94,180.9199981689453
2018-07-27,285.79998779296875,283.82000732421875,260.739990234375,146.63999938964844,1.004390001296997,474.199899,8280.0,181.30999755859372
2018-07-30,283.6499938964844,281.69000244140625,258.7799987792969,145.33999633789062,1.0071500539779663,468.30801141,8264.0,177.72999572753906
2018-07-31,283.989990234375,282.0199890136719,259.0899963378906,145.50999450683594,1.0075500011444092,457.93183394,8178.05451886,177.1300048828125
2018-08-01,284.1000061035156,282.1300048828125,259.19000244140625,145.52999877929688,1.0044499635696411,434.69931849,7752.40186539,177.64999389648438
2018-08-02,284.5599975585937,282.5799865722656,259.6000061035156,145.91000366210938,1.002769947052002,425.0,7699.38887939,179.74000549316406
2018-08-03,285.6499938964844,283.6600036621094,260.6600036621094,146.2899932861328,1.0040899515151978,420.00000001,7533.9999994,180.08999633789062
2018-08-06,286.989990234375,284.989990234375,261.8299865722656,147.05999755859375,1.0032000541687012,412.9483244,7149.0,181.19000244140625
2018-08-07,288.0199890136719,286.010009765625,262.7799987792969,147.6199951171875,1.026229977607727,411.0,7150.46150139,182.13999938964844
2018-08-08,287.94000244140625,285.9100036621094,262.6700134277344,147.52999877929688,1.0170300006866455,380.52764125,6722.15692553,182.3500061035156
2018-08-09,287.989990234375,285.9700012207031,262.739990234375,147.67999267578125,1.0068000555038452,370.011543,6615.89544153,182.6300048828125
2018-08-10,286.0400085449219,284.0599975585937,260.9599914550781,146.75999450683594,1.0146199464797974,365.77695107,6568.00000059,181.22000122070312
2018-08-13,286.1700134277344,284.1600036621094,261.07000732421875,146.75,1.0205399990081787,321.62204035,6530.0,182.00999450683597
2018-08-14,286.1600036621094,284.1700134277344,261.07000732421875,146.77999877929688,1.0179200172424316,283.77,6247.15589592,181.66000366210935
2018-08-15,284.4700012207031,282.5400085449219,259.54998779296875,146.02999877929688,1.0084099769592283,306.61609731,6650.0,180.5800018310547
2018-08-16,287.07000732421875,285.0400085449219,261.8900146484375,147.14999389648438,1.0105799436569214,298.74973302,6472.43620644,180.9900054931641
2018-08-17,287.5899963378906,285.5599975585937,262.3800048828125,147.38999938964844,1.0119999647140503,317.66514999,6580.0,180.30999755859372
2018-08-20,288.010009765625,285.9700012207031,262.739990234375,147.69000244140625,1.0173900127410889,304.23700544,6521.57330046,180.3300018310547
2018-08-21,289.3599853515625,287.3099975585937,263.9700012207031,148.50999450683594,1.008270025253296,285.24117442,6490.0,181.44000244140625
2018-08-22,288.7900085449219,286.760009765625,263.45001220703125,148.2899932861328,1.011780023574829,299.60680436,6894.59709394,181.2700042724609
2018-08-23,288.9700012207031,286.94000244140625,263.6300048828125,148.3699951171875,1.0042500495910645,279.84684333,6567.21624341,182.0500030517578
2018-08-24,289.7200012207031,287.6700134277344,264.2900085449219,148.75999450683594,1.0089600086212158,282.87152099,6718.0,182.6300048828125
2018-08-27,291.9700012207031,289.8999938964844,266.3500061035156,149.8699951171875,1.006410002708435,287.795429,6935.81519294,184.33999633789065
2018-08-28,292.489990234375,290.4200134277344,266.8299865722656,150.1999969482422,1.003489971160889,297.91552765,7125.2884,185.0200042724609
2018-08-29,293.8299865722656,291.739990234375,268.04998779296875,150.77000427246094,1.015030026435852,297.149247,7123.00003973,186.83999633789065
2018-08-30,293.4599914550781,291.3599853515625,267.7099914550781,150.60000610351562,1.005120038986206,291.0,7059.01888,187.5200042724609
2018-08-31,292.8999938964844,290.8099975585937,267.2200012207031,150.27999877929688,1.008550047874451,285.0,7090.0,187.17999267578125
2018-09-04,292.2900085449219,290.2099914550781,266.6600036621094,150.10000610351562,1.0042599439620972,292.3732,7409.75926505,186.3999938964844
2018-09-05,291.70001220703125,289.6400146484375,266.1300048828125,149.69000244140625,1.030769944190979,287.61048459,7395.893925,185.5500030517578
2018-09-06,291.57000732421875,289.489990234375,265.989990234375,149.69000244140625,1.033310055732727,233.07519999,6725.70621878,183.75
2018-09-07,290.7699890136719,288.70001220703125,265.260009765625,149.1699981689453,1.0147500038146973,234.3744401,6550.0,182.6699981689453
2018-09-10,291.1099853515625,289.0400085449219,265.57000732421875,149.3300018310547,1.0108799934387207,202.69488248,6360.18486353,182.25
2018-09-11,291.6199951171875,289.54998779296875,266.04998779296875,149.6199951171875,1.0165799856185913,199.2,6397.45613999,183.4199981689453
2018-09-12,291.8599853515625,289.79998779296875,266.260009765625,149.63999938964844,1.0136799812316897,185.0935089,6350.0,182.97999572753903
2018-09-13,293.1199951171875,291.0400085449219,267.4200134277344,150.3300018310547,1.0093899965286257,214.75480451,6523.32440495,184.8800048828125
2018-09-14,293.3599853515625,291.2699890136719,267.6199951171875,150.47999572753906,1.0194100141525269,223.95319229,6580.81401315,184.9499969482422
2018-09-17,292.94000244140625,290.8599853515625,267.260009765625,150.27999877929688,1.0117700099945068,224.96279936,6530.0,183.80999755859372
2018-09-18,293.69000244140625,291.5799865722656,267.9200134277344,150.44000244140625,1.0077999830245972,214.30860188,6385.38555938,183.72999572753903
2018-09-19,293.79998779296875,291.69000244140625,268.0299987792969,150.47999572753906,1.0121599435806274,214.62626901,6523.1804,183.3000030517578
2018-09-20,296.07000732421875,293.94000244140625,270.1000061035156,151.47000122070312,1.006420016288757,227.79648,6550.0,184.97000122070312
2018-09-21,296.69000244140625,293.2200012207031,270.6700134277344,151.83999633789062,1.0179599523544312,251.99,6786.12134509,185.47999572753903
2018-09-24,294.94000244140625,291.5,269.07000732421875,150.92999267578125,1.013100028038025,246.15907527,6729.76999789,183.9600067138672
2018-09-25,295.07000732421875,291.6499938964844,269.1700134277344,151.07000732421875,1.0113999843597412,228.07797559,6587.69911094,184.27999877929688
2018-09-26,294.4100036621094,292.239990234375,268.5400085449219,151.2899932861328,1.009950041770935,222.73530247,6556.0,185.9900054931641
2018-09-27,294.07000732421875,291.9100036621094,268.239990234375,150.9499969482422,1.0085999965667725,233.856,6739.49466574,186.4900054931641
2018-09-28,293.44000244140625,291.2799987792969,267.6499938964844,149.99000549316406,1.0134999752044678,234.13142991,6800.0,186.27999877929688
